Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_length_0,arm_length_1
23.6,-0.953304,0,0,0.446696,0,0,1.6457,0,0,6.64572,7.06162,1.399,1.198
23.7,-0.926446,0,0,0.373554,0,0,1.67255,0,0,-3.15963,3.16575,1.301,1.298
23.8,-0.899586,0,0,0.300414,0,0,1.69941,0,0,-3.38618,2.97969,1.201,1.398
23.9,-0.797729,0,0,0.302271,0,0,1.60127,0,0,-7.23948,-6.71893,1.101,1.3
24,-0.695586,0,0,0.304414,0,0,1.50341,0,0,-7.48246,-6.79797,1.001,1.2
24.1,-0.720179,0,0,0.379821,0,0,1.47882,0,0,3.60919,-3.60581,1.099,1.1
24.2,-0.744772,0,0,0.455228,0,0,1.45423,0,0,3.31212,-3.99863,1.199,1
24.3,-0.842605,0,0,0.457395,0,0,1.5564,0,0,6.71816,7.24681,1.299,1.098
24.4,-0.940726,0,0,0.459274,0,0,1.65827,0,0,6.64572,7.06162,1.399,1.198
24.5,-0.913867,0,0,0.386133,0,0,1.68513,0,0,-3.15963,3.16575,1.301,1.298
24.6,-0.887008,0,0,0.312992,0,0,1.71199,0,0,-3.38618,2.97969,1.201,1.398
24.7,-0.785151,0,0,0.314849,0,0,1.61385,0,0,-7.23948,-6.71893,1.101,1.3
24.8,-0.683008,0,0,0.316992,0,0,1.51599,0,0,-7.48246,-6.79797,1.001,1.2
24.9,-0.707601,0,0,0.392399,0,0,1.4914,0,0,3.60919,-3.60581,1.099,1.1
25,-0.732194,0,0,0.467806,0,0,1.46681,0,0,3.31212,-3.99863,1.199,1
25.1,-0.830026,0,0,0.469974,0,0,1.56897,0,0,6.71816,7.24681,1.299,1.098
25.2,-0.928148,0,0,0.471852,0,0,1.67085,0,0,6.64572,7.06162,1.399,1.198
25.3,-0.901289,0,0,0.398711,0,0,1.69771,0,0,-3.15963,3.16575,1.301,1.298
25.4,-0.874429,0,0,0.325571,0,0,1.72457,0,0,-3.38618,2.97969,1.201,1.398
25.5,-0.772572,0,0,0.327428,0,0,1.62643,0,0,-7.23948,-6.71893,1.101,1.3
25.6,-0.670429,0,0,0.329571,0,0,1.52857,0,0,-7.48246,-6.79797,1.001,1.2
25.7,-0.695023,0,0,0.404977,0,0,1.50398,0,0,3.60919,-3.60581,1.099,1.1
25.8,-0.719616,0,0,0.480384,0,0,1.47938,0,0,3.31212,-3.99863,1.199,1
25.9,-0.817448,0,0,0.482552,0,0,1.58155,0,0,6.71816,7.24681,1.299,1.098
26,-0.91557,0,0,0.48443,0,0,1.68343,0,0,6.64572,7.06162,1.399,1.198
26.1,-0.888711,0,0,0.411289,0,0,1.71029,0,0,-3.15963,3.16575,1.301,1.298
26.2,-0.861851,0,0,0.338149,0,0,1.73715,0,0,-3.38618,2.97969,1.201,1.398
