Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_length_0,arm_length_1
23.8,-0.634489,0,0,0.365511,0,0,1.56551,0,0,-1.74387,-5.05118,1,1.201
23.9,-0.595677,0,0,0.404323,0,0,1.50432,0,0,-1.71151,-5.29634,1,1.101
24,-0.557016,0,0,0.442984,0,0,1.44298,0,0,-1.6647,-5.62854,1,1.001
24.1,-0.617959,0,0,0.482041,0,0,1.48104,0,0,5.30135,1.71025,1.099,0.999
24.2,-0.679137,0,0,0.520863,0,0,1.51986,0,0,5.05483,1.7429,1.199,0.999
24.3,-0.740151,0,0,0.559849,0,0,1.55885,0,0,4.86504,1.76591,1.299,0.999
24.4,-0.801001,0,0,0.598999,0,0,1.598,0,0,4.71407,1.7823,1.399,0.999
24.5,-0.861697,0,0,0.638303,0,0,1.6373,0,0,4.59086,1.79396,1.499,0.999
24.6,-0.897056,0,0,0.603944,0,0,1.70294,0,0,1.8226,5.50665,1.501,1.098
24.7,-0.932102,0,0,0.568898,0,0,1.7679,0,0,1.84311,5.25358,1.501,1.198
24.8,-0.96742,0,0,0.53358,0,0,1.83258,0,0,1.85791,5.05911,1.501,1.298
24.9,-1.00298,0,0,0.498017,0,0,1.89702,0,0,1.86863,4.90469,1.501,1.398
25,-1.03877,0,0,0.462231,0,0,1.96123,0,0,1.87636,4.77886,1.501,1.498
25.1,-0.974925,0,0,0.426075,0,0,1.92608,0,0,-4.89894,-1.86893,1.402,1.5
25.2,-0.9105,0,0,0.3905,0,0,1.8905,0,0,-5.05203,-1.85834,1.302,1.5
25.3,-0.84583,0,0,0.35517,0,0,1.85517,0,0,-5.2446,-1.84373,1.202,1.5
25.4,-0.78089,0,0,0.32011,0,0,1.82011,0,0,-5.49483,-1.82348,1.102,1.5
25.5,-0.715657,0,0,0.285343,0,0,1.78534,0,0,-5.8342,-1.79508,1.002,1.5
25.6,-0.675707,0,0,0.324293,0,0,1.72429,0,0,-1.78293,-4.71196,1,1.401
25.7,-0.636567,0,0,0.363433,0,0,1.66343,0,0,-1.76669,-4.8623,1,1.301
25.8,-0.59759,0,0,0.40241,0,0,1.60241,0,0,-1.74387,-5.05118,1,1.201
25.9,-0.558778,0,0,0.441222,0,0,1.54122,0,0,-1.71151,-5.29634,1,1.101
26,-0.520117,0,0,0.479883,0,0,1.47988,0,0,-1.6647,-5.62854,1,1.001
26.1,-0.58106,0,0,0.51894,0,0,1.51794,0,0,5.30135,1.71025,1.099,0.999
