Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
16.6,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
16.7,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
16.8,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
16.9,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
17,0.619105,0.0284491,0,-0.27449,0.475953,0,-0.33379,-0.521823,0,0,0,0,1.10037,0.999385,0.999537
17.1,0.594001,0.0263842,0,-0.270418,0.52797,0,-0.330809,-0.569907,0,-0.770459,-0.383979,4.94762,1.10038,0.999404,1.09854
17.2,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
17.3,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
17.4,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
17.5,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
17.6,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
17.7,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
17.8,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
17.9,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
18,0.593736,0.0263652,0,-0.270371,0.528489,0,-0.330775,-0.570389,0,0,0,0,1.10038,0.999404,1.10054
18.1,0.618877,-0.0299047,0,-0.331695,0.522456,0,-0.276301,-0.476611,0,-5.68131,6.24692,-5.68139,1.00144,1.0984,1.0016
18.2,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
18.3,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
18.4,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
18.5,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
18.6,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
18.7,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
18.8,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
18.9,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
19,0.619123,-0.0304768,0,-0.332313,0.522386,0,-0.275721,-0.475612,0,0,0,0,0.999445,1.1004,0.999602
19.1,0.594025,-0.0283447,0,-0.329202,0.570463,0,-0.271789,-0.527639,0,-0.384097,-0.770445,4.94744,0.999464,1.10042,1.0986
